1	0.887816011905670166
2	0.912511050701141357
3	0.923597514629364014
4	0.927346944808959961
5	0.926218092441558838
6	0.918135643005371094
7	0.878497064113616943
8	0.917079687118530273
9	0.931843400001525879
10	0.935809016227722168
11	0.936423838138580322
12	0.923848569393157959
13	0.820794403553009033
14	0.860421359539031982
15	0.88012617826461792
16	0.884807229042053223
17	0.883979499340057373
18	0.880175232887268066
19	0.7068062424659729
20	0.773110926151275635
21	0.802018940448760986
22	0.808630824089050293
23	0.81389540433883667
24	0.8033638596534729
