1	0.990366160869598389	0.994443774223327637	0.995899603919875753
2	0.991740286350250244	0.994318127632141113	0.997407428055214318
3	0.991268932819366455	0.994560897350311279	0.996690032214502697
4	0.991305828094482422	0.994898796081542969	0.996388609573947037
5	0.991101443767547607	0.994748234748840332	0.996333955815248529
6	0.99018174409866333	0.994299590587615967	0.99585854552497699
7	0.989307522773742676	0.993369162082672119	0.995911248844876695
8	0.98794853687286377	0.993550539016723633	0.994361633430943637
9	0.98833698034286499	0.994096636772155762	0.994206140312482667
10	0.988244593143463135	0.994570612907409668	0.993639446328045239
11	0.989747345447540283	0.995463728904724121	0.994257567311394252
12	0.990662992000579834	0.995876610279083252	0.994764794930727003
13	0.989832282066345215	0.995491147041320801	0.994315504470537848
14	0.988549113273620605	0.995195865631103516	0.993321161605441483
15	0.991528809070587158	0.997084081172943115	0.994428481802837605
16	0.990852296352386475	0.996840775012969971	0.993992542429350756
17	0.990943312644958496	0.99692237377166748	0.994002480750744599
18	0.991885244846343994	0.997123003005981445	0.994747129347284709
19	0.993024885654449463	0.997538328170776367	0.995475419451197108
20	0.992834627628326416	0.99778139591217041	0.995042232392675863
21	0.993433356285095215	0.998009622097015381	0.995414607524219508
22	0.962608516216278076	0.987845122814178467	0.974452871188950964
23	0.95979762077331543	0.985219478607177734	0.974196756777686135
24	0.961081743240356445	0.986193537712097168	0.974536646701216092
25	0.962882757186889648	0.987681329250335693	0.97489213238214345
26	0.964083850383758545	0.988904833793640137	0.974900533841397854
27	0.964068830013275146	0.988943874835968018	0.974846858901048607
28	0.962191522121429443	0.987729012966156006	0.974145245801743442
