1	1.06316983699798584
2	1.045610162946913
3	1
4	1.02309005790286589
5	0.972585002581278446
6	0.97979246907764006
7	1.03856579462687182
8	1
9	1.03034557236565494
10	1.05637967586517334
11	1.02417140536838103
12	1.00863300429450131
13	1
14	0.990166293250189899
15	0.968974007500542522
16	0.983436869250403523
17	0.995318664444817425
18	1
19	0.999914500448438881
20	1.01638425721062564
21	1.01238840156131316
22	1.0072176456451416
23	1
24	0.986762649483150955
25	0.970998260709974526
26	0.982610225677490234
27	0.990672462516360763
28	1
29	1.00322821405198837
30	1.00469050142500138
31	1.00294347604115797
32	1.00411701202392578
33	1
34	0.98661394913991296
35	0.970484183894263386
36	0.979886399375067829
37	0.98747599787182283
38	1
39	1.0015653106901381
40	0.997389793395996094
41	1.02094837029774976
42	1.02457796202765561
43	1
44	1.00173119703928637
45	0.995304425557454464
46	1.0050323406855266
47	1.0106508731842041
48	1
49	0.992624911997053383
50	1.02222976419660783
