1	1.08193671703338623
2	1.06574392318725586
3	1
4	1.038673996925354
5	0.983928561210632324
6	0.991212666034698486
7	1.06941843032836914
8	1
9	1.03521132469177246
10	1.08333337306976318
11	1.0307917594909668
12	1.01768708229064941
13	1
14	0.995744705200195312
15	0.972337484359741211
16	0.982142865657806396
17	1.00285708904266357
18	1
19	1.00960218906402588
20	1.02034878730773926
21	1.01522839069366455
22	1.01203370094299316
23	1
24	0.990407645702362061
25	0.969267129898071289
26	0.979952812194824219
27	0.992779791355133057
28	1
29	1.00963854789733887
30	1.01145040988922119
31	1.00240671634674072
32	1.00462961196899414
33	1
34	0.98961937427520752
35	0.969318211078643799
36	0.977324247360229492
37	0.988465964794158936
38	1
39	1.00929152965545654
40	1.0048367977142334
41	1.01603662967681885
42	1.02455353736877441
43	1
44	1.00223219394683838
45	0.988913536071777344
46	1.00111114978790283
47	1.01113581657409668
48	1
49	0.991101205348968506
50	1.03460204601287842
