1	0.996791422367095947
2	0.992723464965820312
3	0.957597196102142334
4	0.985596716403961182
5	0.979445040225982666
6	0.975257754325866699
7	0.986597955226898193
8	0.987704932689666748
9	0.989722490310668945
10	0.971563994884490967
11	0.993801653385162354
12	1
13	0.991587817668914795
14	0.992768585681915283
15	0.962162137031555176
16	0.986721158027648926
17	0.981613874435424805
18	0.979529142379760742
19	0.987717509269714355
20	0.98778003454208374
21	0.988775491714477539
22	0.975135147571563721
23	0.990759730339050293
24	0.992537319660186768
25	0.988372087478637695
26	0.984631121158599854
27	1.01212787628173828
28	0.982776105403900146
29	0.976602256298065186
30	0.987742602825164795
31	0.987742602825164795
32	0.976602256298065186
33	0.982776105403900146
34	1.01212787628173828
35	0.984631121158599854
36	0.988372087478637695
37	1.00958466529846191
38	1.01637661457061768
39	1.01438057422637939
40	0.979818344116210938
41	0.984863758087158203
42	0.989868283271789551
43	0.989868283271789551
44	0.984863758087158203
45	0.979818344116210938
46	1.01438057422637939
47	1.01637661457061768
48	1.00958466529846191
