1	0.987778547702043985
2	0.991494879152131303
3	0.988953382957504123
4	0.994468703426339307
5	0.996726918748909729
6	0.997054906988794509
7	0.998868311321585267
8	0.992284497975155499
9	0.994445238716516133
10	1.00015108444872491
11	0.998685892116171758
12	0.997541391524236265
13	0.998522557263133659
14	0.999511515676385964
15	1.00060948451767384
16	1.00247062995998437
17	1.00337960717140229
18	1.00037891036521942
19	0.999359722227062264
20	0.998656508751751715
21	0.999743845471649295
22	1.01090285270219526
23	1.00762322825897188
24	1.00462853050708389
25	1.00190767245697021
26	1.00102989223772743
27	1.00050965081981347
28	1.00069328135112667

Eta bins: 0.0-0.9; 0.9-1.2; 1.2-2.1; 2.1-2.4
pT bins: 15-20; 20-25; 25-30; 30-40; 40-50; 50-60; 60-120; 120-200




